dataset,T2,ratio,div,recall
UNC28,5,0.025,1.050314465408805,0.9877300613496932
UNC28,5,0.05,0.9404761904761904,0.99079754601227
UNC28,5,0.075,0.8471698113207548,0.982635342185904
UNC28,5,0.1,0.8226256983240223,0.978544061302682
UNC28,5,0.125,0.825503355704698,0.9712009803921569
UNC28,5,0.15,0.8299065420560747,0.966802860061287
UNC28,5,0.175,0.8012618296529969,0.9632224168126094
UNC28,5,0.2,0.8233240223463687,0.9555725775564916
UNC28,5,0.025,1.1879194630872485,0.9938650306748468
UNC28,5,0.05,1.0764331210191085,0.99079754601227
UNC28,5,0.075,0.9817813765182186,0.9826353421859041
UNC28,5,0.1,0.9390787518573552,0.9808429118773946
UNC28,5,0.125,0.880184331797235,0.9761029411764706
UNC28,5,0.15,0.8594491927825261,0.9673135852911132
UNC28,5,0.175,0.8464025869037995,0.9610332749562172
UNC28,5,0.2,0.8258741258741259,0.9528916124090386
UNC28,5,0.025,1.0248447204968945,0.9938650306748468
UNC28,5,0.05,0.8681948424068768,0.99079754601227
UNC28,5,0.075,0.8471698113207548,0.985699693564862
UNC28,5,0.1,0.8024861878453039,0.9831417624521072
UNC28,5,0.125,0.7894736842105263,0.9785539215686274
UNC28,5,0.15,0.7946837763519706,0.9729315628192032
UNC28,5,0.175,0.7941869599371564,0.9632224168126094
UNC28,5,0.2,0.8031767955801105,0.9540405974722328
UNC28,5,0.025,0.9757575757575756,0.9785276073619632
UNC28,5,0.05,0.9064327485380116,0.98159509202454
UNC28,5,0.075,0.8402255639097744,0.979570990806946
UNC28,5,0.1,0.7730978260869565,0.9770114942528736
UNC28,5,0.125,0.7510729613733905,0.9730392156862744
UNC28,5,0.15,0.7560538116591928,0.9719101123595506
UNC28,5,0.175,0.7569230769230769,0.9632224168126094
UNC28,5,0.2,0.7737771739130435,0.9559555725775564
UNC28,5,0.025,0.8212290502793296,0.9785276073619632
UNC28,5,0.05,0.9404761904761904,0.98159509202454
UNC28,5,0.075,0.8863198458574181,0.9785495403472932
UNC28,5,0.1,0.8616262482168331,0.9716475095785441
UNC28,5,0.125,0.8214285714285714,0.9736519607843136
UNC28,5,0.15,0.8213953488372093,0.9678243105209398
UNC28,5,0.175,0.7941869599371564,0.962784588441331
UNC28,5,0.2,0.7871321013004792,0.952508617387974
UNC28,5,0.025,1.103225806451613,0.9785276073619632
UNC28,5,0.05,0.9757575757575756,0.98159509202454
UNC28,5,0.075,0.9347826086956522,0.9713993871297242
UNC28,5,0.1,0.8776978417266187,0.964750957854406
UNC28,5,0.125,0.8737083811710677,0.9620098039215688
UNC28,5,0.15,0.8384976525821596,0.9565883554647601
UNC28,5,0.175,0.7984251968503937,0.9487740805604205
UNC28,5,0.2,0.7883561643835616,0.945231711987744
UNC28,5,0.025,1.2638888888888888,0.99079754601227
UNC28,5,0.05,1.0061538461538462,0.9877300613496932
UNC28,5,0.075,0.9158512720156556,0.9805924412665986
UNC28,5,0.1,0.8642857142857143,0.9754789272030652
UNC28,5,0.125,0.8316498316498316,0.9754901960784312
UNC28,5,0.15,0.8402255639097744,0.9688457609805924
UNC28,5,0.175,0.817024661893397,0.9610332749562172
UNC28,5,0.2,0.8119361554476058,0.9544235924932976
UNC28,5,0.025,1.0764331210191085,0.9938650306748468
UNC28,5,0.05,0.9520958083832336,0.9877300613496932
UNC28,5,0.075,0.9196078431372549,0.9908069458631256
UNC28,5,0.1,0.8,0.98544061302682
UNC28,5,0.125,0.7816593886462883,0.9779411764705882
UNC28,5,0.15,0.7671480144404332,0.9713993871297242
UNC28,5,0.175,0.7732919254658385,0.9649737302977232
UNC28,5,0.2,0.7871321013004792,0.9548065875143624
UNC28,5,0.025,1.0632911392405062,0.9846625766871164
UNC28,5,0.05,0.9817629179331308,0.9877300613496932
UNC28,5,0.075,0.8333333333333334,0.9805924412665986
UNC28,5,0.1,0.8175487465181058,0.9747126436781608
UNC28,5,0.125,0.7914379802414928,0.9705882352941176
UNC28,5,0.15,0.7832422586520947,0.9647599591419816
UNC28,5,0.175,0.7955974842767296,0.9601576182136602
UNC28,5,0.2,0.7846889952153109,0.9505936422826504
UNC28,2,0.025,1.2328767123287672,1.0
UNC28,2,0.05,1.0830670926517572,0.9953987730061352
UNC28,2,0.075,1.0020449897750512,0.9846782431052092
UNC28,2,0.1,0.9106881405563688,0.9777777777777776
UNC28,2,0.125,0.8823529411764706,0.9730392156862744
UNC28,2,0.15,0.8436911487758946,0.9657814096016344
